model,horizon,target_size_bin,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error,mean_abs_width_error,mean_abs_height_error
T_RES_CV,13,<4,7,7,1.0,0,0.0,0.025386810875769866,0.0,59.53272346451213,75.00041666550926,5.313008145632336,4.714285714285714,14.857142857142858
T_RES_CV,14,16-32,20,20,1.0,0,0.0,0.17899389048463005,0.15017991563982813,84.89464088975996,70.35580280353659,0.7237794356757171,16.15,39.7
T_RES_CV,14,4-<8,15,15,1.0,0,0.0,0.0,0.0,65.33514230789339,60.4695171139972,3.0400601924197113,5.866666666666666,6.066666666666666
T_RES_CV,14,8-<16,26,26,1.0,0,0.0,0.0414636535574174,0.0,84.92005198947126,71.74312945497428,1.3458634734987878,7.0,45.76923076923077
T_RES_CV,14,<4,7,7,1.0,0,0.0,0.0,0.0,75.38841713865735,77.44554538512851,6.1419549909708,6.714285714285714,16.285714285714285
T_RES_CV,15,16-32,17,17,1.0,0,0.0,0.10981265941123744,0.07649233981507507,101.86041462621944,83.25600578937234,0.8662343721545025,17.88235294117647,49.1764705882353
T_RES_CV,15,4-<8,13,13,1.0,0,0.0,0.0,0.0,75.85353440845539,72.59218277473133,3.517123249849425,6.538461538461538,8.384615384615385
T_RES_CV,15,8-<16,22,22,1.0,0,0.0,0.015275318039405517,0.0,104.25231244559274,86.77811699323163,1.6365220317490508,7.590909090909091,57.04545454545455
T_RES_CV,15,<4,7,7,1.0,0,0.0,0.0,0.0,84.92646849774103,89.04528342366035,6.291192380026222,5.571428571428571,16.857142857142858
T_RES_CV,16,16-32,14,14,1.0,0,0.0,0.03792567591184638,0.01734380325011642,125.84780557339298,100.85654623434982,0.9981204583678154,22.071428571428573,61.142857142857146
T_RES_CV,16,4-<8,11,11,1.0,0,0.0,0.0,0.0,90.62613180891965,90.9072329355591,4.328915854074243,7.636363636363637,8.454545454545455
T_RES_CV,16,8-<16,18,18,1.0,0,0.0,0.009032408893326835,0.0,122.51657516902586,98.48924475425179,1.8485321191144006,8.722222222222221,72.83333333333333
T_RES_CV,16,<4,7,7,1.0,0,0.0,0.0,0.0,110.35431522503407,118.05639542184913,8.432599672989223,6.428571428571429,17.714285714285715
T_RES_CV,17,16-32,11,11,1.0,0,0.0,0.016875445922081678,0.0,146.24761260602725,114.85316713090675,1.091691926063057,23.727272727272727,80.45454545454545
T_RES_CV,17,4-<8,9,9,1.0,0,0.0,0.0,0.0,98.30375076738713,93.66229230592214,4.226751714580687,6.111111111111111,8.777777777777779
T_RES_CV,17,8-<16,14,14,1.0,0,0.0,0.0,0.0,145.88627383865017,109.99981503072686,2.0741182805965988,8.428571428571429,97.42857142857143
T_RES_CV,17,<4,7,7,1.0,0,0.0,0.0,0.0,115.1084853685301,111.09371044303093,8.192770736871548,7.571428571428571,18.285714285714285
T_RES_CV,18,16-32,9,9,1.0,0,0.0,0.0026675447389186693,0.0,167.27084639798392,130.92173234417578,1.1842866368188791,26.88888888888889,102.66666666666667
T_RES_CV,18,4-<8,7,7,1.0,0,0.0,0.0,0.0,110.22238221221059,107.34116172279859,4.819190626928629,5.285714285714286,11.142857142857142
T_RES_CV,18,8-<16,9,9,1.0,0,0.0,0.0,0.0,144.75076042593616,119.5120286833087,2.3433731114374257,8.11111111111111,66.11111111111111
T_RES_CV,18,<4,7,7,1.0,0,0.0,0.0,0.0,122.05483339666861,118.82576530365795,8.942435664417435,7.571428571428571,17.714285714285715
T_RES_CV,19,16-32,7,7,1.0,0,0.0,0.0,0.0,196.17771178695253,147.03230937450448,1.289757099776355,32.857142857142854,136.28571428571428
T_RES_CV,19,4-<8,5,5,1.0,0,0.0,0.0,0.0,119.32337081406347,119.08846501655817,5.177759348546007,5.4,8.0
T_RES_CV,19,8-<16,7,7,1.0,0,0.0,0.0,0.0,164.14112627055496,132.70738487363843,2.552065093723816,9.571428571428571,88.14285714285714
T_RES_CV,19,<4,6,6,1.0,0,0.0,0.0,0.0,135.0626612445946,136.4660401991189,9.699551677784228,8.666666666666666,17.5
T_RES_CV,20,16-32,5,5,1.0,0,0.0,0.0,0.0,239.3969665067172,162.7901256219185,1.4799102329265317,42.6,196.4
T_RES_CV,20,4-<8,4,4,1.0,0,0.0,0.0,0.0,129.66589481459968,128.9382079314452,5.605774307550586,6.5,6.0
T_RES_CV,20,8-<16,5,5,1.0,0,0.0,0.0,0.0,185.89625522551182,119.44140823014438,2.2969501582720073,9.6,127.8
T_RES_CV,20,<4,5,5,1.0,0,0.0,0.0,0.0,149.5946242787994,148.37136684684145,10.59795477477439,9.2,18.2
T_RES_CV,21,16-32,3,3,1.0,0,0.0,0.0,0.0,167.90765203662465,172.77188718075635,1.5706535198250577,52.666666666666664,10.0
T_RES_CV,21,4-<8,3,3,1.0,0,0.0,0.0,0.0,140.73617810820215,138.5324871645637,5.942104099914062,8.333333333333334,1.0
T_RES_CV,21,8-<16,3,3,1.0,0,0.0,0.0,0.0,234.09675100619506,130.034610777285,2.549698250535,9.666666666666666,214.66666666666666
T_RES_CV,21,<4,4,4,1.0,0,0.0,0.0,0.0,157.67483796608826,160.41917425235584,11.59020953422424,8.75,27.5
T_RES_CV,22,16-32,2,2,1.0,0,0.0,0.0,0.0,178.80216525152906,178.80216525152906,1.761299706922099,71.5,11.5
T_RES_CV,22,4-<8,2,2,1.0,0,0.0,0.0,0.0,156.22009920916398,156.22009920916398,6.646245767375626,11.0,1.0
T_RES_CV,22,8-<16,2,2,1.0,0,0.0,0.0,0.0,307.54325439463423,307.54325439463423,6.003251683634896,11.5,333.0
T_RES_CV,22,<4,2,2,1.0,0,0.0,0.0,0.0,170.3591940080018,170.3591940080018,12.168513857714412,11.5,11.5
T_RES_CV,23,16-32,1,1,1.0,0,0.0,0.0,0.0,184.96705787788267,184.96705787788267,1.9470216618724492,68.0,9.0
T_RES_CV,23,4-<8,1,1,1.0,0,0.0,0.0,0.0,166.26879592996397,166.26879592996397,6.927866497081832,4.0,1.0
T_RES_CV,23,8-<16,1,1,1.0,0,0.0,0.0,0.0,501.4432295883553,501.4432295883553,9.643139030545294,8.0,681.0
T_RES_CV,23,<4,1,1,1.0,0,0.0,0.0,0.0,176.64653973401235,176.64653973401235,12.617609981000882,7.0,5.0
