model,horizon,target_class,eligible_count,available_count,availability_fraction,valid_count,valid_fraction,mean_iou,median_iou,mean_center_error,median_center_error,median_normalized_center_error
T_RES_CV,4,large_tower,14,14,1.0,9,0.6428571428571429,0.6163747315211046,0.6600673094224963,17.42342202456399,10.024472493148949,0.1617011550098167
T_RES_CV,4,medium_launcher,5,5,1.0,2,0.4,0.39180274768266476,0.31723836574175224,19.92504704639935,9.86154146165801,0.6404092183456987
T_RES_CV,4,small_launcher,20,20,1.0,9,0.45,0.45490474718573115,0.459600586877494,10.70659487720398,8.294387304473187,0.36062553497709504
T_RES_CV,4,small_plane,4,4,1.0,3,0.75,0.6268873244043494,0.6482980252494558,9.681613849504439,9.4860009318803,0.21870242917046048
T_RES_CV,4,small_tower,15,15,1.0,15,1.0,0.7051410942375365,0.6888931134451785,8.137716794528892,8.280247580839598,0.14276288932482065
T_RES_CV,4,spacecraft,18,18,1.0,14,0.7777777777777778,0.6318203838223275,0.6434419118384891,9.487823981837156,8.4139521076276,0.19122618426426363
T_RES_CV,4,ta-ta,20,20,1.0,6,0.3,0.33624896418235095,0.2886998540342015,9.755117700616726,8.658649456453306,0.5767750913264205
T_RES_CV,4,tank,20,20,1.0,16,0.8,0.6335422683134228,0.636586443008754,11.893035863734982,8.723589311848096,0.1844350130428939
T_RES_CV,5,condor,5,5,1.0,5,1.0,0.8171476861109305,0.8166395167185546,22.722116835993518,15.041608956491324,0.08796262547655745
T_RES_CV,5,helicopter,13,13,1.0,13,1.0,0.7698147996318223,0.7455137940042239,12.601855233607568,12.562344526401112,0.13065764799625337
T_RES_CV,5,jammer,7,7,1.0,2,0.2857142857142857,0.46206461796367,0.4557724752952519,13.309171030374472,13.52081728298996,0.3976710965585282
T_RES_CV,5,jet_plane,16,16,1.0,12,0.75,0.6127927357657849,0.630034840845318,22.50923131097811,14.47543919000961,0.18688868933599762
T_RES_CV,5,large_launcher,19,19,1.0,19,1.0,0.7472951082250731,0.7707635802223318,13.985304426676924,13.043197460745581,0.11542652620128833
T_RES_CV,5,large_tower,13,13,1.0,7,0.5384615384615384,0.5371843027908374,0.5805498188293781,23.524792829448344,12.772039774444801,0.20600064152330325
T_RES_CV,5,medium_launcher,4,4,1.0,0,0.0,0.2712916380214739,0.2451645696948928,29.599592968399612,16.170357526024674,1.1172669435227542
T_RES_CV,5,small_launcher,19,19,1.0,6,0.3157894736842105,0.3543523952283268,0.31399317406143346,14.886609064527127,13.285330255586423,0.5979248930206551
T_RES_CV,5,small_plane,3,3,1.0,2,0.6666666666666666,0.47948814258495914,0.503582395087001,15.507627199101984,16.5,0.38372093023255816
T_RES_CV,5,small_tower,14,14,1.0,11,0.7857142857142857,0.6239088150107551,0.5935817498858715,11.059754617145472,11.638544922579634,0.20778301150036066
T_RES_CV,5,spacecraft,17,17,1.0,8,0.47058823529411764,0.537156831410579,0.48687866625501697,12.686423432018433,12.562344526401112,0.30750134381215477
T_RES_CV,5,ta-ta,19,19,1.0,3,0.15789473684210525,0.20472696978841898,0.0705596107055961,14.028426910673021,15.972632844963288,1.0009727103083315
T_RES_CV,5,tank,19,19,1.0,11,0.5789473684210527,0.5435369716048449,0.5435126038876297,16.109810599213784,12.219349409849936,0.24438698819699872
T_RES_CV,6,condor,4,4,1.0,4,1.0,0.7769167531698553,0.7926265690559935,24.950727357652212,17.435123399590882,0.1033691886854727
T_RES_CV,6,helicopter,12,12,1.0,12,1.0,0.7072921636674309,0.6930277397949138,15.678413262131388,17.490956088808225,0.1799436090488577
T_RES_CV,6,jammer,6,6,1.0,0,0.0,0.3196461673714401,0.31753309038654326,19.09920368137907,19.523956259725235,0.6120672020458473
T_RES_CV,6,jet_plane,15,15,1.0,11,0.7333333333333333,0.5658851601743292,0.574738826486529,27.597197079964857,17.72004514666935,0.22505878994316067
T_RES_CV,6,large_launcher,18,18,1.0,17,0.9444444444444444,0.6834431132613447,0.705310509318839,18.78025699208138,18.403159839750572,0.16639683745637837
T_RES_CV,6,large_tower,12,12,1.0,6,0.5,0.48262069155247395,0.4892724495335244,29.518840800650576,17.30653342188091,0.27965264547059165
T_RES_CV,6,medium_launcher,3,3,1.0,0,0.0,0.17579613931856064,0.14483627204030228,42.40928230455705,18.25171224844398,2.027968027604887
T_RES_CV,6,small_launcher,18,18,1.0,4,0.2222222222222222,0.2684073793875527,0.19928468040288255,18.723204803084794,16.86840807572535,0.7578442235607825
T_RES_CV,6,small_plane,2,2,1.0,0,0.0,0.40658401818820933,0.40658401818820933,19.133508503714015,19.133508503714015,0.44088781030724733
T_RES_CV,6,small_tower,13,13,1.0,8,0.6153846153846154,0.5567087924874263,0.5204850682835609,13.912644661664125,14.809203219619887,0.25533108999344634
T_RES_CV,6,spacecraft,16,16,1.0,6,0.375,0.45381873071456397,0.40139113965949924,16.63318225080942,16.179981778613687,0.39433543570819884
T_RES_CV,6,ta-ta,18,18,1.0,2,0.1111111111111111,0.13121902949600373,0.0,18.17153279906836,19.210854614770902,1.1061534449865467
T_RES_CV,6,tank,18,18,1.0,8,0.4444444444444444,0.4610006725383344,0.45998225869977905,20.68802324872927,15.488519116499631,0.3127635889253913
T_RES_CV,7,condor,3,3,1.0,3,1.0,0.7138142754544435,0.7217638691322902,26.97825590302048,26.1725046566048,0.14955716946631314
T_RES_CV,7,helicopter,11,11,1.0,11,1.0,0.6468827511853441,0.6169494127581178,19.72558468987468,23.005434140654682,0.23991801060309148
T_RES_CV,7,jammer,5,5,1.0,0,0.0,0.2198073787836979,0.21605598211682378,24.10936198684322,23.49068964504874,0.7118390801529921
T_RES_CV,7,jet_plane,14,14,1.0,9,0.6428571428571429,0.5303274856035217,0.5277314909923252,32.35410539872862,21.202102045829697,0.2712593363792235
T_RES_CV,7,large_launcher,17,17,1.0,13,0.7647058823529411,0.6198523645721022,0.6181356121705864,24.275880665970625,23.97133705073624,0.217921245915784
T_RES_CV,7,large_tower,11,11,1.0,4,0.36363636363636365,0.4496413511785985,0.45048712436536614,34.51136572963372,19.00657780874821,0.3115832427663641
T_RES_CV,7,medium_launcher,2,2,1.0,0,0.0,0.08422170846752547,0.08422170846752547,66.84601556819743,66.84601556819743,3.791093307319252
T_RES_CV,7,small_launcher,17,17,1.0,2,0.11764705882352941,0.1875653828448499,0.11779041429731925,23.54828441430794,21.273516399504807,0.9249354956306438
T_RES_CV,7,small_plane,1,1,1.0,0,0.0,0.26333195535345183,0.26333195535345183,29.706901555025897,29.706901555025897,0.6751568535233159
T_RES_CV,7,small_tower,12,12,1.0,4,0.3333333333333333,0.4776217182209604,0.42824221308646937,18.40597082935621,20.076247872706617,0.37669918946322556
T_RES_CV,7,spacecraft,15,15,1.0,4,0.26666666666666666,0.3688284331703059,0.3152465734068108,20.896248781532055,20.75,0.5260674498631859
T_RES_CV,7,ta-ta,17,17,1.0,2,0.11764705882352941,0.0865681131546272,0.0,23.314181204636952,20.691181696558562,1.3229806414977423
T_RES_CV,7,tank,17,17,1.0,3,0.17647058823529413,0.3864723573742444,0.3639897968159029,25.338425199227675,20.554804791094465,0.41109609582188933
T_RES_CV,8,condor,2,2,1.0,2,1.0,0.6486483755355748,0.6486483755355748,24.807431979695174,24.807431979695174,0.5885902865945314
T_RES_CV,8,helicopter,10,10,1.0,8,0.8,0.5842760538434699,0.5362968793747429,24.972966936849804,26.537084005967593,0.2915864382656317
T_RES_CV,8,jammer,4,4,1.0,0,0.0,0.12938733975213743,0.10079075271581683,30.815085596098204,32.9026047240351,0.9677236683539736
T_RES_CV,8,jet_plane,13,13,1.0,5,0.38461538461538464,0.49471480587306016,0.4828612787807609,37.47777201673136,25.696546460565475,0.3224797029799354
T_RES_CV,8,large_launcher,16,16,1.0,9,0.5625,0.5616202227815998,0.5438978901257603,29.56560193689296,29.674274043856357,0.26976612767142144
T_RES_CV,8,large_tower,10,10,1.0,3,0.3,0.4189226424047271,0.38639822482793973,40.13092127879954,23.82663604934953,0.3845264395907434
T_RES_CV,8,medium_launcher,1,1,1.0,0,0.0,0.017669806643529996,0.017669806643529996,129.09541045288947,129.09541045288947,14.343934494765497
T_RES_CV,8,small_launcher,16,16,1.0,2,0.125,0.1414576994347365,0.04844837741365485,27.550914162720595,24.49260248000906,1.1002831181177886
T_RES_CV,8,small_tower,11,11,1.0,1,0.09090909090909091,0.3997919205104431,0.34604330331481126,23.252817973443072,22.080817466751544,0.4533245209385716
T_RES_CV,8,spacecraft,14,14,1.0,1,0.07142857142857142,0.28362856684889903,0.21646469315325256,26.218302842047553,29.309750498842646,0.6539842162524023
T_RES_CV,8,ta-ta,16,16,1.0,1,0.0625,0.05446040523809553,0.0,28.133050440239863,27.144540322454578,1.809636021496972
T_RES_CV,8,tank,16,16,1.0,2,0.125,0.3156334320927155,0.28247341737299236,30.857949510323728,26.172822094891544,0.5244900015763627
T_RES_CV,9,condor,1,1,1.0,0,0.0,0.4517761604087338,0.4517761604087338,28.187985029086416,28.187985029086416,0.7227688468996517
T_RES_CV,9,helicopter,9,9,1.0,3,0.3333333333333333,0.5039897079460662,0.4637906844077152,32.47674437070042,33.87938163544311,0.35014282800023194
T_RES_CV,9,jammer,3,3,1.0,0,0.0,0.021068332035167458,0.021337866213378662,40.00455437262514,38.87560288921575,1.234243809225813
T_RES_CV,9,jet_plane,12,12,1.0,4,0.3333333333333333,0.4667203656318508,0.4469662192386272,42.71923804119971,28.19595786102218,0.3522807760651546
T_RES_CV,9,large_launcher,15,15,1.0,7,0.4666666666666667,0.5037851119244557,0.4793401851379254,35.40903667036134,35.44890689428942,0.32226278994808566
T_RES_CV,9,large_tower,9,9,1.0,2,0.2222222222222222,0.39277857560447044,0.3284898806434873,46.26980183991142,27.46475013540083,0.45774583559001386
T_RES_CV,9,small_launcher,15,15,1.0,1,0.06666666666666667,0.08699183315959819,0.0037545744023573025,31.905075769528178,29.834962711557058,1.311979485408337
T_RES_CV,9,small_tower,10,10,1.0,1,0.1,0.3236511098685239,0.2772899789447407,27.53598841308219,29.167935441459584,0.5069517002708217
T_RES_CV,9,spacecraft,13,13,1.0,1,0.07692307692307693,0.20485802843565404,0.14369933677229182,32.402962791687266,35.265067701622236,0.8053937089802902
T_RES_CV,9,ta-ta,15,15,1.0,0,0.0,0.03243631144599928,0.0,34.04687658904718,34.76438551161231,2.3447932863166328
T_RES_CV,9,tank,15,15,1.0,2,0.13333333333333333,0.25704178718756154,0.19360404923501667,36.30376432273996,31.30994251032729,0.6139204413789665
T_RES_CV,10,helicopter,8,8,1.0,1,0.125,0.4194915768929921,0.411374465717943,35.929177941702505,38.30391260408886,0.3846146622404673
T_RES_CV,10,jammer,2,2,1.0,0,0.0,0.0,0.0,47.62235157785963,47.62235157785963,1.5244948205632878
T_RES_CV,10,jet_plane,11,11,1.0,2,0.18181818181818182,0.4331324563251789,0.4033642982676375,49.46387063111226,32.02050124529596,0.3904939176255605
T_RES_CV,10,large_launcher,14,14,1.0,5,0.35714285714285715,0.44177226179855383,0.41258885398730016,42.50349636987336,42.13500936572065,0.3830455396883695
T_RES_CV,10,large_tower,8,8,1.0,2,0.25,0.3603275420580652,0.27107899759656096,53.71342024894644,33.869704995943565,0.5505298734603548
T_RES_CV,10,small_launcher,14,14,1.0,0,0.0,0.053835202236125035,0.0,37.66328299006914,37.01544050917224,1.6093669786596625
T_RES_CV,10,small_tower,9,9,1.0,1,0.1111111111111111,0.2270389467523244,0.17797626983068923,35.66422372668261,37.370610110085174,0.6443208639669857
T_RES_CV,10,spacecraft,12,12,1.0,1,0.08333333333333333,0.14045506668215982,0.0731857338228322,39.3408629837919,43.32769205858051,0.9486622718339299
T_RES_CV,10,ta-ta,14,14,1.0,0,0.0,0.02093841642228739,0.0,40.60819599834692,40.825049668416796,2.6994357553910238
T_RES_CV,10,tank,14,14,1.0,2,0.14285714285714285,0.18860902830252532,0.1508441006842094,43.318328296902926,35.82584302871666,0.7311396536472787
T_RES_CV,11,helicopter,7,7,1.0,0,0.0,0.35197706944445145,0.3396305770251729,41.084865079076636,46.83014520583937,0.459119070645484
T_RES_CV,11,jammer,1,1,1.0,0,0.0,0.0,0.0,57.95364526930122,57.95364526930122,2.0697730453321865
T_RES_CV,11,jet_plane,10,10,1.0,2,0.2,0.4026097586326456,0.35315239890380856,57.3929584626213,37.27152162441341,0.4517645267843051
T_RES_CV,11,large_launcher,13,13,1.0,1,0.07692307692307693,0.37881367891836437,0.337568774006021,49.8906226340866,48.99489769353539,0.4624595135283656
T_RES_CV,11,large_tower,7,7,1.0,1,0.14285714285714285,0.2997945548462894,0.1984365604329525,65.25150053242155,40.65095324835569,0.685175452438534
T_RES_CV,11,small_launcher,13,13,1.0,0,0.0,0.020564853831683903,0.0,43.651528420927846,40.87863133716685,1.777331797268124
T_RES_CV,11,small_tower,8,8,1.0,0,0.0,0.11333300469602295,0.10371140231553722,44.155764994904615,41.868317321959324,0.805780210178137
T_RES_CV,11,spacecraft,11,11,1.0,0,0.0,0.08242847098672218,0.0059434763271742205,47.46807960455649,50.88528765763244,1.1216312409276945
T_RES_CV,11,ta-ta,13,13,1.0,0,0.0,0.009977725566777531,0.0,47.49418904669472,47.091665929334035,2.943229120583377
T_RES_CV,11,tank,13,13,1.0,0,0.0,0.13682724407950334,0.11111700575612085,50.32890815688037,40.43899726748921,0.825285658520188
T_RES_CV,12,helicopter,6,6,1.0,0,0.0,0.2971397073998743,0.2852653339900426,48.890603246780664,52.45296162846207,0.554267238792371
T_RES_CV,12,jet_plane,9,9,1.0,2,0.2222222222222222,0.3491542440247277,0.3146496815286624,67.63504535773932,42.29731078922158,0.5096061540870069
T_RES_CV,12,large_launcher,12,12,1.0,1,0.08333333333333333,0.3108182211442307,0.2963425915006225,58.951667568690176,58.24564484328598,0.5408403553528268
T_RES_CV,12,large_tower,6,6,1.0,1,0.16666666666666666,0.22360239723036346,0.17533301605384874,79.50115877809506,40.80394094491433,0.6984494374241805
T_RES_CV,12,small_launcher,12,12,1.0,0,0.0,0.0030598990857770895,0.0,49.74654433946163,46.46043856243323,2.064885108053417
T_RES_CV,12,small_tower,7,7,1.0,0,0.0,0.06296641465342692,0.04934119415977525,50.322160768422556,50.60694122351202,1.0129680083316328
T_RES_CV,12,spacecraft,10,10,1.0,0,0.0,0.04008158871624077,0.0,56.92154630350326,60.87754849529827,1.3373711389898566
T_RES_CV,12,ta-ta,12,12,1.0,0,0.0,0.0,0.0,56.264886639642526,53.49211410895543,3.343257131809714
T_RES_CV,12,tank,12,12,1.0,0,0.0,0.09078946199844116,0.047082480420417835,58.15392525851334,46.50766022510982,0.9211270719516691
T_RES_CV,13,helicopter,5,5,1.0,0,0.0,0.25541184013277063,0.24704355541429954,55.40877322467982,57.604253315184984,0.6515183520164457
T_RES_CV,13,jet_plane,8,8,1.0,1,0.125,0.2860367719262922,0.2572355027037001,80.26828227496878,48.008378319637096,0.5961502536868217
T_RES_CV,13,large_launcher,11,11,1.0,0,0.0,0.23914154306197,0.22013255852811764,68.83410166086115,67.51712745666836,0.6174810800724577
T_RES_CV,13,large_tower,5,5,1.0,0,0.0,0.15588942676988446,0.14250462677359654,98.71761787894377,40.660177077823946,0.7010375358245508
T_RES_CV,13,small_launcher,11,11,1.0,0,0.0,0.0,0.0,57.293263066620234,53.29458227625018,2.3171557511413123
T_RES_CV,13,small_tower,6,6,1.0,0,0.0,0.027845100514418946,0.0,59.223735990549756,56.26187375076131,1.1520018339064757
T_RES_CV,13,spacecraft,9,9,1.0,0,0.0,0.020181415340935913,0.0,67.66836008288118,72.47844507162112,1.5756183711221983
T_RES_CV,13,ta-ta,11,11,1.0,0,0.0,0.0,0.0,63.64702731995405,60.22561747296577,3.764101092060361
T_RES_CV,13,tank,11,11,1.0,0,0.0,0.05589323046262289,0.009427390516881066,67.49598903829364,55.505067336235165,1.0674051410814456
T_RES_CV,14,helicopter,4,4,1.0,0,0.0,0.20336216343278224,0.1677100591220467,61.935972637503866,70.57797142423459,0.7094237587484757
T_RES_CV,14,jet_plane,7,7,1.0,0,0.0,0.2125264667662073,0.1532458838051005,96.71083783115895,62.239959029549496,0.7683945559203641
T_RES_CV,14,large_launcher,10,10,1.0,0,0.0,0.16424382577159027,0.15712186639404502,79.92594573485623,78.06512732958275,0.6970100654427032
T_RES_CV,14,large_tower,4,4,1.0,0,0.0,0.09501796680636596,0.05854585341011478,129.08252278168018,60.21165804105058,1.0169605816136391
T_RES_CV,14,small_launcher,10,10,1.0,0,0.0,0.0,0.0,65.906580644029,60.45711162554705,2.6285700706759583
T_RES_CV,14,small_tower,5,5,1.0,0,0.0,0.0024439013552543876,0.0,66.69908544427088,59.63430220938282,1.3849561178159624
T_RES_CV,14,spacecraft,8,8,1.0,0,0.0,0.0,0.0,82.92317128013228,80.70945840817237,1.8603218220370472
T_RES_CV,14,ta-ta,10,10,1.0,0,0.0,0.0,0.0,73.03357005606122,70.6788021752145,4.431964298717414
T_RES_CV,14,tank,10,10,1.0,0,0.0,0.032206924937323515,0.0,78.69686158037288,60.39138509695465,1.2191428506604867
T_RES_CV,15,helicopter,3,3,1.0,0,0.0,0.12088771713433603,0.14331822388874385,72.55030959015936,74.70107094279172,0.8897598968101166
T_RES_CV,15,jet_plane,6,6,1.0,0,0.0,0.13425525025489318,0.07895454029428507,120.0461220517427,71.80463287314204,0.8755526174132113
T_RES_CV,15,large_launcher,9,9,1.0,0,0.0,0.09529842522247364,0.07649233981507507,93.98819287976119,93.50969201104236,0.8275193983278085
T_RES_CV,15,large_tower,3,3,1.0,0,0.0,0.05899724230777582,0.0,175.05620140699057,86.47868234426332,1.4657403787163275
T_RES_CV,15,small_launcher,9,9,1.0,0,0.0,0.0,0.0,78.98845289357395,72.59218277473133,3.1561818597709275
T_RES_CV,15,small_tower,4,4,1.0,0,0.0,0.0,0.0,75.60203534289644,78.69940561012257,1.6441414007887791
T_RES_CV,15,spacecraft,7,7,1.0,0,0.0,0.0,0.0,94.358268311996,91.94087774216646,2.212567759126922
T_RES_CV,15,ta-ta,9,9,1.0,0,0.0,0.0,0.0,85.73388414066169,84.46337963875231,5.630891975916821
T_RES_CV,15,tank,9,9,1.0,0,0.0,0.0,0.0,94.59467723993806,75.96051605933177,1.489421883516309
T_RES_CV,16,helicopter,2,2,1.0,0,0.0,0.087334243265786,0.087334243265786,76.35712344032972,76.35712344032972,1.1795123421130733
T_RES_CV,16,jet_plane,5,5,1.0,0,0.0,0.046336635372035716,0.024053459709176453,151.6533685154957,83.34754045561273,1.0041872344049727
T_RES_CV,16,large_launcher,8,8,1.0,0,0.0,0.03589889493174773,0.0075891382702221455,112.88531711530229,115.41327799961064,1.016523144156162
T_RES_CV,16,large_tower,2,2,1.0,0,0.0,0.0,0.0,262.95681007878164,262.95681007878164,4.471262618404797
T_RES_CV,16,small_launcher,8,8,1.0,0,0.0,0.0,0.0,92.11954731967793,88.7635817845366,3.85928616454507
T_RES_CV,16,small_tower,3,3,1.0,0,0.0,0.0,0.0,89.75799263553218,90.9072329355591,1.7465835269521177
T_RES_CV,16,spacecraft,6,6,1.0,0,0.0,0.0,0.0,111.53940296037212,111.91381951855249,2.3315379066365103
T_RES_CV,16,ta-ta,8,8,1.0,0,0.0,0.0,0.0,102.77206275719266,99.44151068632027,6.629434045754685
T_RES_CV,16,tank,8,8,1.0,0,0.0,0.0,0.0,112.36434559017604,90.80029182966979,1.7803978790131332
T_RES_CV,17,helicopter,1,1,1.0,0,0.0,0.0,0.0,77.8287382655019,77.8287382655019,2.0481246911974185
T_RES_CV,17,jet_plane,4,4,1.0,0,0.0,0.018067310720710217,0.008213074179094091,184.7594622629361,93.69184144142844,1.128817366764198
T_RES_CV,17,large_launcher,7,7,1.0,0,0.0,0.016194380322865368,0.0,124.24084137350789,121.73126139164088,1.0772677999260256
T_RES_CV,17,large_tower,1,1,1.0,0,0.0,0.0,0.0,457.4467865227605,457.4467865227605,7.88701356073725
T_RES_CV,17,small_launcher,7,7,1.0,0,0.0,0.0,0.0,103.3147986214616,97.2152894353558,4.226751714580687
T_RES_CV,17,small_tower,2,2,1.0,0,0.0,0.0,0.0,92.00741851505751,92.00741851505751,2.6829060949912322
T_RES_CV,17,spacecraft,5,5,1.0,0,0.0,0.0,0.0,120.18117101747643,116.31046814453117,2.7257793325205184
T_RES_CV,17,ta-ta,7,7,1.0,0,0.0,0.0,0.0,113.9790774599775,111.09371044303093,7.406247362868728
T_RES_CV,17,tank,7,7,1.0,0,0.0,0.0,0.0,127.37823410735196,99.92809915133981,1.9593744931635257
T_RES_CV,18,jet_plane,3,3,1.0,0,0.0,0.0025741623170811357,0.002526175307033571,232.0508791247961,98.29579085596697,1.1842866368188791
T_RES_CV,18,large_launcher,6,6,1.0,0,0.0,0.0027142359498374363,0.0,134.88083003457783,134.03792137278896,1.1808528164335692
T_RES_CV,18,small_launcher,6,6,1.0,0,0.0,0.0,0.0,110.70258562711258,108.27559382722082,4.707634514226992
T_RES_CV,18,small_tower,1,1,1.0,0,0.0,0.0,0.0,107.34116172279859,107.34116172279859,5.1114838915618375
T_RES_CV,18,spacecraft,4,4,1.0,0,0.0,0.0,0.0,135.94485223365535,140.24516900859015,3.1194133899071907
T_RES_CV,18,ta-ta,6,6,1.0,0,0.0,0.0,0.0,124.01885735133817,122.00993230275103,8.432076675663982
T_RES_CV,18,tank,6,6,1.0,0,0.0,0.0,0.0,144.87468742790927,103.63822555547725,2.010966828904417
T_RES_CV,19,jet_plane,2,2,1.0,0,0.0,0.0,0.0,320.3989846034414,320.3989846034414,3.860228730161945
T_RES_CV,19,large_launcher,5,5,1.0,0,0.0,0.0,0.0,146.48920266035697,147.03230937450448,1.289757099776355
T_RES_CV,19,small_launcher,5,5,1.0,0,0.0,0.0,0.0,119.32337081406347,119.08846501655817,5.177759348546007
T_RES_CV,19,spacecraft,3,3,1.0,0,0.0,0.0,0.0,153.94748769091004,146.52068966531655,3.5403260330284394
T_RES_CV,19,ta-ta,5,5,1.0,0,0.0,0.0,0.0,132.99796872910383,133.51521448883645,9.440755790611215
T_RES_CV,19,tank,5,5,1.0,0,0.0,0.0,0.0,166.5063089286406,107.20307831401111,2.1020211434119824
T_RES_CV,20,jet_plane,1,1,1.0,0,0.0,0.0,0.0,573.281399052856,573.281399052856,6.907004807865736
T_RES_CV,20,large_launcher,4,4,1.0,0,0.0,0.0,0.0,155.92585837018254,159.6550461996618,1.4264461988203059
T_RES_CV,20,small_launcher,4,4,1.0,0,0.0,0.0,0.0,129.66589481459968,128.9382079314452,5.605774307550586
T_RES_CV,20,spacecraft,2,2,1.0,0,0.0,0.0,0.0,165.07085218130354,165.07085218130354,12.126458132705446
T_RES_CV,20,ta-ta,4,4,1.0,0,0.0,0.0,0.0,145.29336652964344,147.35853101731993,10.525609358379995
T_RES_CV,20,tank,4,4,1.0,0,0.0,0.0,0.0,191.5348067600938,118.14613736121936,2.294071809452615
T_RES_CV,21,large_launcher,3,3,1.0,0,0.0,0.0,0.0,167.90765203662465,172.77188718075635,1.5706535198250577
T_RES_CV,21,small_launcher,3,3,1.0,0,0.0,0.0,0.0,140.73617810820215,138.5324871645637,5.942104099914062
T_RES_CV,21,spacecraft,1,1,1.0,0,0.0,0.0,0.0,159.91814312328668,159.91814312328668,19.989767890410835
T_RES_CV,21,ta-ta,3,3,1.0,0,0.0,0.0,0.0,156.92706958035544,160.92020538142498,11.494300384387499
T_RES_CV,21,tank,3,3,1.0,0,0.0,0.0,0.0,234.09675100619506,130.034610777285,2.549698250535
